stage,method,cv,n_subjects,fold,n_features,n_test_subjects,n_test_epochs,train_acc,test_acc,train_auc,test_auc
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,78,2080,1,45,0.9534095722151631,0.4222222222222222,0.9912682009659339,0.4407114624505929
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,79,2080,1,45,0.9529860228716646,0.5777777777777777,0.9910786770406096,0.5770750988142292
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,80,2080,1,45,0.9512918254976704,0.5777777777777777,0.9905209656469103,0.6106719367588933
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,81,2080,1,45,0.9495976281236764,0.6444444444444445,0.9897926688563012,0.7865612648221345
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,82,2080,1,45,0.9487505294366794,0.6666666666666666,0.989681155676118,0.6837944664031621
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,83,2080,1,45,0.9515036001694197,0.6666666666666666,0.9899424758922803,0.733201581027668
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,84,2080,1,45,0.9504447268106735,0.6222222222222222,0.990674359691992,0.5691699604743083
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,85,2080,1,45,0.9495976281236764,0.7777777777777778,0.9895308115711139,0.8656126482213439
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,86,2080,1,45,0.9506565014824228,0.6,0.9905054632921629,0.6225296442687747
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,87,2080,1,45,0.9529860228716646,0.5777777777777777,0.9905316570972562,0.6324110671936759
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,89,2080,1,45,0.950021177467175,0.4888888888888889,0.9901817768856072,0.5793650793650793
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,90,2080,1,45,0.9536213468869124,0.4,0.9909464521477754,0.41897233201581036
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,91,2080,1,45,0.9508682761541719,0.6222222222222222,0.9895201456375563,0.7707509881422925
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,93,2080,1,45,0.9540448962304109,0.7333333333333333,0.9899601354891026,0.7964426877470356
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,94,2080,1,45,0.9495976281236764,0.8666666666666667,0.9894991547115568,0.8873517786561265
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,95,2080,1,45,0.9536213468869124,0.4666666666666667,0.9906011611301284,0.5
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,96,2080,1,45,0.9523506988564168,0.5777777777777777,0.9905643824409567,0.5948616600790514
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,97,2080,1,45,0.9523506988564168,0.7111111111111111,0.9904919015120527,0.7055335968379446
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,98,2080,1,45,0.9559508682761542,0.5333333333333333,0.991562430479307,0.5474308300395256
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,99,2080,1,45,0.9519271495129182,0.4444444444444444,0.9908510062278463,0.4920948616600791
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,101,2080,1,45,0.9546802202456586,0.5333333333333333,0.9911341146144029,0.559288537549407
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,102,2080,1,45,0.9491740787801779,0.8,0.9894553787633187,0.8636363636363635
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,103,2080,1,45,0.9548919949174078,0.5111111111111111,0.9912521661469469,0.5553359683794467
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,104,2080,1,42,0.9508994708994709,0.40476190476190477,0.9905512400769475,0.3605442176870748
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,105,2080,1,45,0.9521389241846675,0.5333333333333333,0.9915227812582976,0.5118577075098814
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,106,2080,1,45,0.9521389241846675,0.6222222222222222,0.9903353492092909,0.6547619047619048
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,107,2080,1,45,0.9534095722151631,0.6222222222222222,0.9903907859476301,0.6726190476190477
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,108,2080,1,45,0.9527742481999153,0.6888888888888889,0.9902977069476555,0.733201581027668
3,Riemannian TS 7-30Hz recentered C=0.1,LOSO,106,109,2080,1,45,0.9527742481999153,0.6444444444444445,0.9899838173767646,0.6403162055335968
3,Riemannian TS 7-30Hz recentered C=0.1,GroupKFold5,106,1,2080,22,987,0.9939153439153439,0.6220871327254306,0.9997001491694888,0.6620950190941567
3,Riemannian TS 7-30Hz recentered C=0.1,GroupKFold5,106,2,2080,21,945,0.9939822082679226,0.6317460317460317,0.999767229469297,0.6724978273140225
3,Riemannian TS 7-30Hz recentered C=0.1,GroupKFold5,106,3,2080,21,945,0.9926739926739927,0.5873015873015873,0.999521579188503,0.6447295336044865
3,Riemannian TS 7-30Hz recentered C=0.1,GroupKFold5,106,4,2080,21,945,0.9926739926739927,0.6433862433862434,0.9996535690195948,0.722029616490634
3,Riemannian TS 7-30Hz recentered C=0.1,GroupKFold5,106,5,2080,21,945,0.9937205651491365,0.6296296296296297,0.9998433616989232,0.6741711469534051
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,1,2080,1,45,0.9974587039390089,0.6888888888888889,0.999946895161001,0.7549407114624507
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,2,2080,1,45,0.9972469292672597,0.7777777777777778,0.9999630419025886,0.8557312252964427
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,3,2080,1,45,0.9983058026260059,0.4444444444444444,0.9999732681722606,0.42885375494071143
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,4,2080,1,45,0.9976704786107582,0.6,0.9999698594157033,0.6146245059288538
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,5,2080,1,45,0.9978822532825075,0.5555555555555556,0.9999824177149058,0.5833333333333334
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,6,2080,1,45,0.9972469292672597,0.5111111111111111,0.9999397192748157,0.5079365079365079
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,7,2080,1,45,0.9966116052520119,0.8444444444444444,0.9999140634531063,0.9229249011857709
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,8,2080,1,45,0.9970351545955104,0.5555555555555556,0.9999743444237784,0.6284584980237155
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,9,2080,1,45,0.9976704786107582,0.4444444444444444,0.9999813416803001,0.4404761904761905
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,10,2080,1,45,0.9968233799237611,0.6,0.999946536737783,0.7103174603174603
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,11,2080,1,45,0.9978822532825075,0.5111111111111111,0.9999736269887403,0.58300395256917
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,12,2080,1,45,0.9983058026260059,0.5555555555555556,0.9999811618373989,0.6825396825396826
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,13,2080,1,45,0.9966116052520119,0.8,0.9999551479400346,0.8458498023715415
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,14,2080,1,45,0.9974587039390089,0.5555555555555556,0.9999822384472312,0.5691699604743083
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,15,2080,1,45,0.9970351545955104,0.7333333333333333,0.9999660918426662,0.8063241106719368
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,16,2080,1,45,0.9978822532825075,0.5333333333333333,0.9999695003639325,0.5316205533596838
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,17,2080,1,45,0.9970351545955104,0.6666666666666666,0.9999668094756257,0.6561264822134387
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,18,2080,1,45,0.9978822532825075,0.5111111111111111,0.9999840325434705,0.5059288537549407
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,19,2080,1,45,0.9972469292672597,0.5777777777777777,0.9999712946816222,0.7094861660079052
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,20,2080,1,45,0.9976704786107582,0.5555555555555556,0.9999659124344262,0.5177865612648221
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,21,2080,1,45,0.9976704786107582,0.5333333333333333,0.9999641186159617,0.6031746031746031
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,22,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999739856045305,0.6462450592885376
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,23,2080,1,45,0.9983058026260059,0.6888888888888889,0.9999861854589577,0.7252964426877471
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,24,2080,1,45,0.9978822532825075,0.5777777777777777,0.9999874413263251,0.6324110671936758
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,25,2080,1,45,0.9976704786107582,0.5111111111111111,0.9999461771128219,0.5830039525691699
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,26,2080,1,45,0.9972469292672597,0.7777777777777778,0.9999524571661492,0.8214285714285713
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,27,2080,1,45,0.9978822532825075,0.4444444444444444,0.999979188644176,0.49802371541501983
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,28,2080,1,45,0.9980940279542567,0.5111111111111111,0.9999808031702399,0.5138339920948617
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,29,2080,1,45,0.9963998305802626,0.8888888888888888,0.9999303896029337,0.9802371541501975
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,30,2080,1,45,0.9974587039390089,0.6444444444444445,0.9999648362436425,0.6904761904761905
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,31,2080,1,45,0.9970351545955104,0.8,0.9999210597654722,0.9031620553359684
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,32,2080,1,45,0.9966116052520119,0.7777777777777778,0.9999284149821163,0.9146825396825397
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,33,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999621448613892,0.8142292490118577
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,34,2080,1,45,0.9974587039390089,0.7777777777777778,0.9999580178090608,0.8154761904761905
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,35,2080,1,45,0.9976704786107582,0.6666666666666666,0.9999608887019839,0.7114624505928854
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,36,2080,1,45,0.9972469292672597,0.5333333333333333,0.9999668094756257,0.5316205533596838
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,37,2080,1,45,0.9976704786107582,0.6,0.9999809827265747,0.5889328063241106
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,38,2080,1,45,0.9980940279542567,0.5333333333333333,0.9999861855655306,0.5019762845849802
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,39,2080,1,45,0.9976704786107582,0.6222222222222222,0.9999592743295515,0.6561264822134387
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,40,2080,1,45,0.9978822532825075,0.5777777777777777,0.9999668089516078,0.5297619047619048
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,41,2080,1,45,0.9974587039390089,0.5777777777777777,0.9999833151564221,0.6865079365079365
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,42,2080,1,45,0.9963998305802626,0.8888888888888888,0.9999364889931298,0.9367588932806323
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,43,2080,1,45,0.9978822532825075,0.7555555555555555,0.9999786504194564,0.7351778656126483
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,44,2080,1,45,0.9968233799237611,0.6444444444444445,0.9999773943873852,0.6086956521739131
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,45,2080,1,45,0.9978822532825075,0.5777777777777777,0.9999833150336929,0.6007905138339921
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,46,2080,1,45,0.9972469292672597,0.4444444444444444,0.9999808033183348,0.48418972332015814
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,47,2080,1,45,0.9968233799237611,0.6,0.9999741654034925,0.6170634920634921
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,48,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999732679660349,0.7628458498023716
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,49,2080,1,45,0.9968233799237611,0.7333333333333333,0.9999320042770925,0.8320158102766798
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,50,2080,1,45,0.9980940279542567,0.5111111111111111,0.9999644771685073,0.5533596837944664
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,51,2080,1,45,0.9978822532825075,0.5555555555555556,0.9999659126851637,0.5952380952380952
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,52,2080,1,45,0.9970351545955104,0.5555555555555556,0.9999686037889666,0.5853174603174602
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,53,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999599916538643,0.7865612648221344
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,54,2080,1,45,0.9970351545955104,0.6666666666666666,0.9999768563370578,0.7272727272727273
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,55,2080,1,45,0.9978822532825075,0.7555555555555555,0.9999739858052201,0.8379446640316206
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,56,2080,1,45,0.9970351545955104,0.6444444444444445,0.9999695003639325,0.6976284584980237
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,57,2080,1,45,0.9976704786107582,0.6888888888888889,0.9999592746291166,0.751984126984127
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,58,2080,1,45,0.9970351545955104,0.6222222222222222,0.9999565835253137,0.6607142857142857
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,59,2080,1,45,0.9976704786107582,0.5777777777777777,0.9999768565072953,0.5555555555555555
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,60,2080,1,45,0.9966116052520119,0.7333333333333333,0.9999526362246766,0.8102766798418972
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,61,2080,1,45,0.9968233799237611,0.7111111111111111,0.9999529946785312,0.8023715415019762
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,62,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999467157527611,0.8735177865612649
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,63,2080,1,45,0.9980940279542567,0.4666666666666667,0.9999763179296416,0.5217391304347827
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,64,2080,1,45,0.9980940279542567,0.4,0.9999872620149698,0.40909090909090906
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,65,2080,1,45,0.9974587039390089,0.6666666666666666,0.9999716537066098,0.7242063492063492
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,66,2080,1,45,0.9976704786107582,0.5555555555555556,0.999980444350992,0.4980237154150198
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,67,2080,1,45,0.9974587039390089,0.5555555555555556,0.9999619651597276,0.5770750988142292
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,68,2080,1,45,0.9976704786107582,0.6666666666666666,0.9999799061221203,0.6996047430830039
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,69,2080,1,45,0.9970351545955104,0.5555555555555556,0.9999705772650885,0.5555555555555556
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,70,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999587357864967,0.7351778656126482
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,71,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999673474484453,0.8102766798418972
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,72,2080,1,45,0.9966116052520119,0.8666666666666667,0.9999384624989931,0.9565217391304347
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,73,2080,1,45,0.9972469292672597,0.6444444444444445,0.9999666300673857,0.6857707509881423
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,74,2080,1,45,0.9980940279542567,0.5333333333333333,0.9999752418450136,0.5496031746031745
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,75,2080,1,45,0.9980940279542567,0.5777777777777777,0.9999621445693514,0.634387351778656
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,76,2080,1,45,0.9968233799237611,0.4666666666666667,0.9999589155130717,0.4920948616600791
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,77,2080,1,45,0.9978822532825075,0.5111111111111111,0.9999486884332963,0.503968253968254
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,78,2080,1,45,0.9978822532825075,0.4,0.9999673477003451,0.4426877470355731
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,79,2080,1,45,0.9978822532825075,0.5555555555555556,0.999990311880308,0.5810276679841897
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,80,2080,1,45,0.9974587039390089,0.5555555555555556,0.9999779327864969,0.6047430830039526
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,81,2080,1,45,0.9974587039390089,0.6666666666666666,0.9999476123898133,0.7490118577075099
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,82,2080,1,45,0.9968233799237611,0.6222222222222222,0.9999555067565143,0.6857707509881423
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,83,2080,1,45,0.9966116052520119,0.6222222222222222,0.9999614269308557,0.6936758893280632
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,84,2080,1,45,0.9972469292672597,0.5555555555555556,0.9999756004793787,0.5553359683794467
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,85,2080,1,45,0.9970351545955104,0.7111111111111111,0.9999407952808457,0.8438735177865613
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,86,2080,1,45,0.9976704786107582,0.5555555555555556,0.9999811619894876,0.6166007905138341
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,87,2080,1,45,0.9976704786107582,0.5333333333333333,0.9999815208087355,0.6225296442687747
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,89,2080,1,45,0.9976704786107582,0.4666666666666667,0.9999698596374078,0.5575396825396826
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,90,2080,1,45,0.9978822532825075,0.4444444444444444,0.999982776676103,0.44664031620553357
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,91,2080,1,45,0.9970351545955104,0.5777777777777777,0.9999492270764286,0.7134387351778656
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,93,2080,1,45,0.9980940279542567,0.6888888888888889,0.9999547891235548,0.7509881422924901
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,94,2080,1,45,0.9970351545955104,0.8222222222222222,0.9999524564496594,0.8596837944664033
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,95,2080,1,45,0.9978822532825075,0.4222222222222222,0.9999712946816222,0.4881422924901186
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,96,2080,1,45,0.9978822532825075,0.5777777777777777,0.9999709358651424,0.5830039525691699
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,97,2080,1,45,0.9978822532825075,0.7111111111111111,0.9999858267490509,0.707509881422925
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,98,2080,1,45,0.9983058026260059,0.4666666666666667,0.9999956942022433,0.48221343873517786
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,99,2080,1,45,0.9978822532825075,0.4666666666666667,0.9999734473756589,0.4940711462450593
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,101,2080,1,45,0.9976704786107582,0.5777777777777777,0.9999815208087355,0.5849802371541502
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,102,2080,1,45,0.9966116052520119,0.7333333333333333,0.9999476123898133,0.8320158102766798
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,103,2080,1,45,0.9985175772977551,0.4666666666666667,0.9999924647957951,0.5276679841897234
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,104,2080,1,42,0.9978835978835979,0.3333333333333333,0.9999673890295262,0.31746031746031744
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,105,2080,1,45,0.9985175772977551,0.4888888888888889,0.9999953353857636,0.4723320158102767
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,106,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999714742996896,0.6567460317460319
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,107,2080,1,45,0.9976704786107582,0.6222222222222222,0.9999576599668348,0.6507936507936507
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,108,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999522770400354,0.7430830039525691
3,Riemannian TS 7-30Hz recentered C=1,LOSO,106,109,2080,1,45,0.9976704786107582,0.6444444444444445,0.9999695005992235,0.6462450592885376
3,Riemannian TS 7-30Hz recentered C=1,GroupKFold5,106,1,2080,22,987,1.0,0.6038500506585613,1.0,0.6517390054613394
3,Riemannian TS 7-30Hz recentered C=1,GroupKFold5,106,2,2080,21,945,1.0,0.6222222222222222,1.0,0.6593362780321289
3,Riemannian TS 7-30Hz recentered C=1,GroupKFold5,106,3,2080,21,945,1.0,0.5851851851851851,1.0,0.6382075218146961
3,Riemannian TS 7-30Hz recentered C=1,GroupKFold5,106,4,2080,21,945,1.0,0.6402116402116402,1.0,0.7074766857480717
3,Riemannian TS 7-30Hz recentered C=1,GroupKFold5,106,5,2080,21,945,1.0,0.6264550264550265,1.0,0.6655779569892473
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,1,2080,1,45,0.7318932655654383,0.6888888888888889,0.8255371482701458,0.808300395256917
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,2,2080,1,45,0.7310461668784414,0.9555555555555556,0.8245414325389135,0.9881422924901186
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,3,2080,1,45,0.7346463362981788,0.4222222222222222,0.8285809884676383,0.34980237154150196
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,4,2080,1,45,0.7314697162219399,0.6444444444444445,0.8257488499931827,0.7984189723320159
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,5,2080,1,45,0.7304108428631936,0.4444444444444444,0.8272070432481154,0.45039682539682535
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,6,2080,1,45,0.7337992376111817,0.5777777777777777,0.8275395363515199,0.5694444444444444
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,7,2080,1,45,0.7314697162219399,0.9333333333333333,0.8245109331381373,0.9841897233201581
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,8,2080,1,45,0.7314697162219399,0.5333333333333333,0.8267719346654736,0.6205533596837944
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,9,2080,1,45,0.7333756882676832,0.5777777777777777,0.8274663383280819,0.5099206349206349
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,10,2080,1,45,0.7337992376111817,0.6222222222222222,0.8258319412851385,0.7242063492063493
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,11,2080,1,45,0.734011012282931,0.4888888888888889,0.8270793414999964,0.5079051383399209
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,12,2080,1,45,0.729140194832698,0.6444444444444445,0.8262418116786561,0.8055555555555556
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,13,2080,1,45,0.7306226175349428,0.7111111111111111,0.825159493925237,0.8636363636363636
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,14,2080,1,45,0.7321050402371876,0.7333333333333333,0.8268289869258825,0.7529644268774704
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,15,2080,1,45,0.7329521389241846,0.8444444444444444,0.8252558361500427,0.8932806324110673
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,16,2080,1,45,0.7325285895806861,0.7333333333333333,0.826063984289458,0.766798418972332
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,17,2080,1,45,0.7325285895806861,0.6,0.8266744171026287,0.6442687747035573
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,18,2080,1,45,0.734011012282931,0.4222222222222222,0.8273932301931326,0.4051383399209486
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,19,2080,1,45,0.7333756882676832,0.7333333333333333,0.8257398795811894,0.816205533596838
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,20,2080,1,45,0.7335874629394324,0.4888888888888889,0.8263211622783411,0.5691699604743083
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,21,2080,1,45,0.735705209656925,0.5555555555555556,0.8272955429400597,0.626984126984127
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,22,2080,1,45,0.7310461668784414,0.6222222222222222,0.8254071656562616,0.6837944664031621
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,23,2080,1,45,0.7325285895806861,0.7111111111111111,0.8266680564932201,0.841897233201581
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,24,2080,1,45,0.7323168149089369,0.6888888888888889,0.8267948990973364,0.7865612648221345
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,25,2080,1,45,0.7308343922066921,0.7111111111111111,0.8265715341155473,0.7450592885375494
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,26,2080,1,45,0.7308343922066921,0.8666666666666667,0.8242386284269189,0.9662698412698413
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,27,2080,1,45,0.7342227869546802,0.5333333333333333,0.8286220729545666,0.5355731225296443
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,28,2080,1,45,0.7321050402371876,0.5333333333333333,0.8272823550455458,0.5296442687747036
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,29,2080,1,45,0.7293519695044473,0.9777777777777777,0.8243033578046173,1.0
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,30,2080,1,45,0.7325285895806861,0.7111111111111111,0.8260348505118749,0.7678571428571429
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,31,2080,1,45,0.729987293519695,0.9333333333333333,0.8247896377307051,0.9762845849802371
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,32,2080,1,45,0.7268106734434562,0.9333333333333333,0.8241177639926283,0.994047619047619
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,33,2080,1,45,0.7323168149089369,0.8222222222222222,0.8253315464272644,0.9130434782608696
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,34,2080,1,45,0.7282930961457009,0.9333333333333333,0.8245702387171965,1.0
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,35,2080,1,45,0.7304108428631936,0.6888888888888889,0.8258172960565584,0.8201581027667985
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,36,2080,1,45,0.7331639135959339,0.4888888888888889,0.8267171162637157,0.5395256916996047
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,37,2080,1,45,0.7344345616264295,0.5555555555555556,0.826559954645597,0.5375494071146245
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,38,2080,1,45,0.7352816603134266,0.4888888888888889,0.8280214141675097,0.43083003952569165
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,39,2080,1,45,0.7327403642524354,0.5555555555555556,0.826137089424243,0.5652173913043478
3,Riemannian TS 7-30Hz recentered C=1e-05,LOSO,106,40,2080,1,45,0.7306226175349428,0.4444444444444444,0.8264702019738088,0.5297619047619048
